asset_id,Timestamp,Active Power (KW)
9010,2023-01-12 03:16:33.262143,0.0
9010,2023-01-12 03:17:33.262143,0.0
9010,2023-01-12 03:18:33.262143,0.0
9010,2023-01-12 03:18:33.262143,0.0
9010,2023-01-12 03:21:33.262143,0.0
9010,2023-01-12 03:21:33.262143,0.0
9010,2023-01-12 03:22:33.262143,0.0
9010,2023-01-12 03:26:33.262143,0.0
9010,2023-01-12 03:26:33.262143,0.0
9010,2023-01-12 03:35:33.262143,0.0
9010,2023-01-12 03:40:33.262143,0.0
9010,2023-01-12 03:41:33.262143,0.0
9010,2023-01-12 03:42:33.262143,0.0
9010,2023-01-12 03:42:33.262143,0.0
9010,2023-01-12 03:45:33.262143,0.0
9010,2023-01-12 03:46:33.262143,0.0
9010,2023-01-12 03:47:33.262143,0.0
9010,2023-01-12 03:48:33.262143,0.0
9010,2023-01-12 03:48:33.262143,0.0
9010,2023-01-12 03:49:33.262143,0.0
9010,2023-01-12 03:53:33.262143,0.0
9010,2023-01-12 03:54:33.262143,0.0
9010,2023-01-12 03:54:33.262143,0.0
9010,2023-01-12 03:55:33.262143,0.0
9010,2023-01-12 03:58:33.262143,0.0
9010,2023-01-12 03:59:33.262143,0.0
9010,2023-01-12 04:03:33.262143,0.0
9010,2023-01-12 04:04:33.262143,0.0
9010,2023-01-12 04:05:33.262143,0.0
9010,2023-01-12 04:05:33.262143,0.0
9010,2023-01-12 04:08:33.262143,0.0
9010,2023-01-12 04:10:33.262143,0.0
9010,2023-01-12 04:10:33.262143,0.0
9010,2023-01-12 04:13:33.262143,0.0
9010,2023-01-12 04:16:33.262143,0.0
9010,2023-01-12 04:18:33.262143,0.0
9010,2023-01-12 04:19:33.262143,0.0
9010,2023-01-12 04:21:33.262143,0.0
9010,2023-01-12 04:22:33.262143,0.0
9010,2023-01-12 04:23:33.262143,0.0
9010,2023-01-12 04:24:33.262143,0.0
9010,2023-01-12 04:25:33.262143,0.0
9010,2023-01-12 04:25:33.262143,0.0
9010,2023-01-12 04:26:33.262143,0.0
9010,2023-01-12 04:27:33.262143,0.0
9010,2023-01-12 04:27:33.262143,0.0
9010,2023-01-12 04:28:33.262143,0.0
9010,2023-01-12 04:29:33.262143,0.0
9010,2023-01-12 04:30:33.262143,0.0
9010,2023-01-12 04:30:33.262143,0.0
9010,2023-01-12 04:31:33.262143,0.0
9010,2023-01-12 04:32:33.262143,0.0
9010,2023-01-12 04:32:33.262143,0.0
9010,2023-01-12 04:33:33.262143,0.0
9010,2023-01-12 04:34:33.262143,0.0
9010,2023-01-12 04:35:33.262143,0.0
9010,2023-01-12 04:36:33.262143,0.0
9010,2023-01-12 04:36:33.262143,0.0
9010,2023-01-12 04:41:33.262143,0.0
9010,2023-01-12 04:42:33.262143,0.0
9010,2023-01-12 04:43:33.262143,0.0
9010,2023-01-12 04:44:33.262143,0.0
9010,2023-01-12 04:46:33.262143,0.0
9010,2023-01-12 04:46:33.262143,0.0
9010,2023-01-12 04:47:33.262143,0.0
9010,2023-01-12 04:48:33.262143,0.0
9010,2023-01-12 04:48:33.262143,0.0
9010,2023-01-12 04:49:33.262143,0.0
9010,2023-01-12 04:49:33.262143,0.0
9010,2023-01-12 04:50:33.262143,0.0
9010,2023-01-12 04:51:33.262143,0.0
9010,2023-01-12 04:52:33.262143,0.0
9010,2023-01-12 04:52:33.262143,0.0
9010,2023-01-12 04:53:33.262143,0.0
9010,2023-01-12 04:54:33.262143,0.0
9010,2023-01-12 04:54:33.262143,0.0
9010,2023-01-12 04:55:33.262143,0.0
9010,2023-01-12 04:56:33.262143,0.0
9010,2023-01-12 04:56:33.262143,0.0
9010,2023-01-12 04:57:33.262143,0.0
9010,2023-01-12 04:57:33.262143,0.0
9010,2023-01-12 04:58:33.262143,0.0
9010,2023-01-12 04:59:33.262143,0.0
9010,2023-01-12 05:00:33.262143,0.0
9010,2023-01-12 05:03:33.262143,0.0
9010,2023-01-12 05:04:33.262143,0.0
9010,2023-01-12 05:05:33.262143,0.0
9010,2023-01-12 05:08:33.262143,0.0
